,Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness,Moon Phase (%),IsVacationAargau,IsVacationZug,IsVacationSchwyz,IsVacationSt_gallen,IsVacationThurgau,IsVacationSchaffhausen,publicHolidayAargau,publicHolidayZug,publicHolidaySchwyz,publicHolidayStGallen,publicHolidayThurgau,publicHolidaySchaffhausen,publicHolidayZurich,Date_Occurrences,Weekday,Aargau_Week_After_Holiday,Aargau_First_Week_of_Holiday,Zug_Week_After_Holiday,Zug_First_Week_of_Holiday,Schwyz_Week_After_Holiday,Schwyz_First_Week_of_Holiday,St_gallen_Week_After_Holiday,St_gallen_First_Week_of_Holiday,Schaffhausen_Week_After_Holiday,Schaffhausen_First_Week_of_Holiday,Thurgau_Week_After_Holiday,Thurgau_First_Week_of_Holiday,Zurich_Week_After_Holiday,Zurich_First_Week_of_Holiday,Average_Temperature_5day_mean,Max_Temperature_5day_mean,Total_Rain_Duration_5day_mean,Average_Pressure_5day_mean,Average_Global_Radiation_5day_mean,Cloudiness_5day_mean
65,2019-03-07,8.953333333333333,12.089999999999998,175.35,956.2333333333332,115.86,0.6280466666666666,0.2311440110206604,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.013333333333332,12.804666666666668,40.428,963.0946666666666,107.518,0.6308273333333333
66,2019-03-08,8.016666666666666,9.35,237.4033333333333,967.7266666666666,63.28,0.6455733333333333,1.7975788116455078,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.089333333333332,13.056666666666667,75.44066666666666,960.4086666666668,115.39000000000001,0.6282033333333333
67,2019-03-09,9.62,11.463333333333331,108.15,971.65,55.89,0.6480366666666667,5.193889617919922,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.534666666666666,12.003333333333334,122.92133333333331,960.6246666666668,99.22,0.6335933333333333
68,2019-03-10,11.033333333333331,14.023333333333332,407.96,967.2666666666668,55.07,0.64831,10.3601713180542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.702000000000002,11.490666666666666,117.54933333333334,963.4066666666668,102.94200000000001,0.6323526666666667
69,2019-03-11,4.62,7.53,131.63,973.7166666666668,70.85,0.64305,17.177757263183594,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.213333333333333,11.934,185.77266666666665,964.1846666666667,83.458,0.6388473333333333
70,2019-03-12,5.9433333333333325,9.409999999999998,0.0,971.58,161.25,0.6129166666666667,25.467208862304688,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.448666666666666,10.891333333333332,212.09866666666667,967.3186666666667,72.19,0.6426033333333334
71,2019-03-13,6.083333333333333,9.146666666666668,287.26,965.4133333333332,125.82,0.6247266666666667,34.98367691040039,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.846666666666667,10.35533333333333,177.02866666666665,970.3880000000001,81.268,0.6395773333333333
72,2019-03-14,5.026666666666666,5.963333333333334,629.7966666666666,964.4266666666668,34.97,0.65501,45.40769577026367,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.459999999999999,10.314666666666668,187.0,969.9253333333334,93.776,0.635408
73,2019-03-15,8.923333333333334,11.090000000000002,764.6366666666667,965.79,24.55,0.6584833333333333,56.33205795288086,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.541333333333332,9.214666666666666,291.3293333333333,968.4806666666667,89.59200000000001,0.6368026666666666
74,2019-03-16,12.82,17.416666666666668,9.306666666666668,966.43,195.54,0.6014866666666666,67.25010681152344,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.119333333333333,8.628,362.6646666666667,968.1853333333335,83.48799999999999,0.6388373333333333
75,2019-03-17,9.26,15.203333333333331,163.42333333333332,960.9033333333332,81.81,0.6393966666666667,77.55687713623047,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.759333333333333,10.605333333333334,338.2,966.7280000000001,108.426,0.6305246666666666
76,2019-03-18,4.98,7.496666666666667,43.96333333333333,970.3233333333332,95.64,0.6347866666666667,86.57835388183594,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.422666666666668,11.764000000000001,370.88466666666665,964.5926666666667,92.538,0.6358206666666667
77,2019-03-19,4.603333333333333,8.776666666666666,37.24333333333333,976.1366666666668,144.33,0.6185566666666666,93.64080810546876,0,0,0,0,0,0,0,0,1,0,0,0,0,11,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.202000000000002,11.434,322.2253333333333,965.5746666666666,86.502,0.6378326666666666
78,2019-03-20,5.8566666666666665,10.346666666666666,0.0,981.1433333333332,220.07,0.59331,98.17615509033205,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.117333333333333,11.996666666666666,203.71466666666666,967.9166666666666,108.374,0.6305419999999999
79,2019-03-21,7.426666666666667,13.096666666666666,0.0,980.0933333333334,222.61,0.5924633333333333,99.8343505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.504,11.847999999999999,50.787333333333336,970.9873333333333,147.478,0.6175073333333334
80,2019-03-22,9.606666666666667,17.19333333333333,0.0,978.7933333333334,217.35,0.5942166666666667,98.55685424804688,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.425333333333333,10.983999999999998,48.926,973.7199999999999,152.892,0.6157026666666667
81,2019-03-23,11.466666666666669,18.846666666666668,0.0,976.7633333333332,220.99,0.5930033333333333,94.57592010498048,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4946666666666655,11.382,16.241333333333333,977.298,180.0,0.6066666666666667
82,2019-03-24,11.79,18.246666666666663,0.0,973.2133333333333,215.31,0.5948966666666666,88.34159088134766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.792,13.651999999999997,7.448666666666666,978.586,205.07000000000002,0.5983099999999999
83,2019-03-25,8.733333333333334,11.24,84.88333333333333,972.55,163.9,0.6120333333333333,80.41278839111328,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.229333333333333,15.545999999999998,0.0,978.0013333333333,219.266,0.593578
84,2019-03-26,5.976666666666667,8.61,50.16666666666666,977.75,165.69,0.6114366666666666,71.35710144042969,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.804666666666666,15.724666666666664,16.976666666666667,976.2826666666666,208.032,0.5973226666666667
85,2019-03-27,6.71,10.743333333333334,0.0,979.2166666666668,207.33,0.5975566666666666,61.68614959716797,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.514666666666667,14.827333333333332,27.009999999999998,975.814,196.648,0.6011173333333334
86,2019-03-28,8.966666666666667,14.113333333333337,0.0,979.5633333333334,231.03,0.5896566666666666,51.83018493652344,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.935333333333334,13.537333333333333,27.009999999999998,975.8986666666666,194.644,0.6017853333333333
87,2019-03-29,10.816666666666668,16.523333333333333,0.0,977.38,232.88,0.58904,42.14122009277344,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.435333333333332,12.590666666666667,27.009999999999998,976.4586666666667,196.652,0.601116
88,2019-03-30,11.74,18.07333333333333,0.0,973.4166666666666,235.15,0.5882833333333334,32.91092300415039,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.240666666666666,12.246,27.009999999999998,977.292,200.166,0.5999446666666667
89,2019-03-31,12.823333333333332,19.08666666666667,0.0,968.86,236.6,0.5878,24.39220428466797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.842,13.612666666666666,10.033333333333331,977.4653333333333,214.416,0.5951946666666668
90,2019-04-01,12.686666666666667,17.476666666666667,0.0,966.0766666666668,228.88,0.5903733333333333,16.817636489868164,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.211333333333332,15.708000000000002,0.0,975.6873333333333,228.598,0.5904673333333333
91,2019-04-02,13.563333333333333,19.63,50.89000000000001,960.98,204.26,0.59858,10.41110134124756,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.406666666666666,17.05466666666667,0.0,973.0593333333334,232.908,0.5890306666666667
92,2019-04-03,10.26,14.753333333333332,1.596666666666667,953.9166666666666,191.97,0.6026766666666666,5.391005992889404,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.325999999999999,18.157999999999998,10.178,969.3426666666667,227.554,0.5908153333333332
93,2019-04-04,3.3633333333333333,5.16,899.5466666666666,951.33,26.45,0.6578499999999999,1.9649341106414795,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.214666666666668,17.804,10.497333333333334,964.65,219.37199999999999,0.5935426666666667
94,2019-04-05,5.733333333333333,8.686666666666667,0.0266666666666666,954.53,127.3,0.6242333333333333,0.316893070936203,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.539333333333333,15.221333333333334,190.40666666666667,960.2326666666668,177.632,0.607456
95,2019-04-06,8.11,14.156666666666666,0.0,953.5666666666666,174.52,0.6084933333333333,0.5896453857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.121333333333334,13.141333333333332,190.41199999999998,957.3666666666668,155.772,0.6147426666666667
96,2019-04-07,10.233333333333333,13.563333333333333,0.0,956.0333333333332,162.0,0.6126666666666667,2.8656280040740967,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.206,12.477333333333334,190.41199999999998,954.8646666666667,144.9,0.6183666666666666
97,2019-04-08,11.226666666666668,13.963333333333331,0.25,960.61,153.7,0.6154333333333334,7.150201797485352,0,0,0,1,1,0,0,0,0,0,0,0,0,9,Monday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.540000000000001,11.264,180.23399999999998,953.8753333333332,136.448,0.621184
98,2019-04-09,10.77,13.77,386.12,959.7666666666668,122.54,0.62582,13.359907150268556,0,0,0,1,1,0,0,0,0,0,0,0,0,14,Tuesday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.733333333333334,11.106,179.96466666666666,955.2139999999999,128.794,0.6237353333333333
99,2019-04-10,9.716666666666669,11.796666666666669,62.70666666666667,959.9,88.24,0.6372533333333333,21.316354751586918,0,0,0,1,1,0,0,0,0,0,0,0,0,12,Wednesday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.214666666666668,12.828,77.27933333333333,956.9013333333335,148.012,0.6173293333333334
100,2019-04-11,9.27,10.966666666666669,17.856666666666666,964.6466666666666,105.04,0.6316533333333333,30.744409561157227,0,0,0,1,1,0,0,0,0,0,0,0,0,11,Thursday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.011333333333335,13.45,89.81533333333333,957.9753333333334,140.2,0.6199333333333333
101,2019-04-12,7.883333333333334,10.79,0.0,967.24,178.7,0.6071,41.27252197265625,0,0,0,1,1,0,0,0,0,0,0,0,0,6,Friday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.243333333333334,12.812000000000001,93.38666666666667,960.1913333333334,126.30400000000002,0.6245653333333333
102,2019-04-13,6.713333333333334,10.326666666666666,206.36666666666667,967.21,151.42,0.6161933333333334,52.43452072143555,0,1,0,1,1,1,0,0,0,0,0,0,0,2,Saturday,0,0,0,1,0,0,0,1,0,1,0,1,0,0,9.773333333333335,12.257333333333332,93.38666666666667,962.4326666666666,129.644,0.623452
103,2019-04-14,3.27,4.226666666666667,927.74,968.7566666666668,35.76,0.6547466666666667,63.67573928833008,0,1,0,1,1,1,0,0,0,0,0,0,0,3,Sunday,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.870666666666667,11.53,134.60999999999999,963.7526666666666,129.188,0.6236039999999999
104,2019-04-15,8.26,14.533333333333331,0.0,969.1866666666666,237.32,0.58756,74.37079620361328,1,1,0,1,1,1,0,0,0,0,0,0,0,11,Monday,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7.370666666666668,9.621333333333334,242.93400000000003,965.5506666666668,111.832,0.6293893333333334
105,2019-04-16,10.910000000000002,16.790000000000003,35.81333333333333,968.1366666666668,199.09,0.6003033333333333,83.86210632324219,1,1,0,1,1,1,0,0,0,0,0,0,0,6,Tuesday,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7.0793333333333335,10.168666666666667,230.39266666666663,967.408,141.648,0.6194506666666666
106,2019-04-17,13.51,18.05,91.67666666666666,970.4433333333332,204.53,0.59849,91.52404022216795,1,1,0,1,1,1,0,0,0,0,0,0,0,10,Wednesday,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7.407333333333334,11.333333333333334,233.984,968.1060000000001,160.458,0.6131806666666667
107,2019-04-18,15.213333333333331,21.223333333333333,0.0,970.9833333333332,275.88,0.5747066666666667,96.8456573486328,1,1,0,1,1,1,0,0,0,0,0,0,0,13,Thursday,0,1,0,1,0,0,0,0,0,1,0,0,0,0,8.532666666666668,12.785333333333332,252.3193333333333,968.7466666666667,165.624,0.6114586666666666
108,2019-04-19,16.320000000000004,22.566666666666663,0.0,975.12,280.02,0.5733266666666667,99.51006317138672,1,1,0,1,1,1,1,1,1,1,1,1,1,4,Friday,0,1,0,1,0,0,0,0,0,1,0,0,0,0,10.232666666666667,14.964666666666668,211.04599999999996,969.5013333333333,190.51600000000002,0.6031613333333332
109,2019-04-20,16.843333333333334,22.87333333333333,0.0,974.4666666666668,287.77,0.5707433333333333,99.44107818603516,1,1,0,1,1,1,0,0,0,0,0,0,0,2,Saturday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.842666666666668,18.632666666666665,25.497999999999976,970.774,239.36800000000002,0.5868773333333334
110,2019-04-21,17.083333333333332,23.063333333333333,0.0,967.43,208.46,0.5971799999999999,96.79778289794922,1,1,0,1,1,1,0,0,0,0,0,0,0,4,Sunday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.559333333333337,20.300666666666665,25.497999999999976,971.8299999999999,249.458,0.583514
111,2019-04-22,17.043333333333333,22.48,0.0,956.5033333333334,211.04,0.59632,91.9202651977539,1,1,0,0,1,1,1,1,1,1,1,1,1,5,Monday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.794,21.555333333333333,18.33533333333331,971.6886666666667,251.33200000000002,0.5828893333333334
112,2019-04-23,18.25,23.55666666666667,0.0,949.0933333333332,213.63,0.5954566666666666,85.25021362304688,1,1,0,0,0,1,0,0,0,0,0,0,0,6,Tuesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.500666666666667,22.44133333333333,0.0,968.9006666666668,252.63400000000001,0.5824553333333333
113,2019-04-24,16.21,24.516666666666666,0.0,954.5366666666667,212.65,0.5957833333333333,77.25519561767578,1,1,0,0,0,1,0,0,0,0,0,0,0,10,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.108,22.907999999999998,0.0,964.5226666666665,240.18400000000003,0.5866053333333333
114,2019-04-25,14.816666666666668,22.363333333333333,0.0566666666666666,958.96,217.54,0.5941533333333333,68.37554168701172,1,1,0,0,0,1,0,0,0,0,0,0,0,10,Thursday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.086000000000002,23.298,0.0,960.406,226.70999999999998,0.5910966666666667
115,2019-04-26,8.156666666666666,9.5,613.5666666666667,966.71,57.58,0.6474733333333333,58.999141693115234,1,1,0,0,0,1,0,0,0,0,0,0,0,9,Friday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.680666666666667,23.195999999999998,0.011333333333310583,957.3046666666667,212.664,0.5957786666666667
116,2019-04-27,9.346666666666666,13.886666666666663,298.4066666666667,969.27,115.69,0.6281033333333333,49.45905685424805,0,1,1,0,0,1,0,0,0,0,0,0,0,2,Saturday,1,0,0,0,0,1,1,0,0,0,1,0,0,0,14.895333333333335,20.48333333333333,122.72466666666665,957.1606666666667,182.488,0.6058373333333333
117,2019-04-28,6.886666666666667,9.626666666666669,175.57666666666668,970.9,201.05,0.59965,40.04542541503906,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Sunday,1,0,0,0,0,1,1,0,1,0,1,0,0,0,13.356,18.764666666666667,182.406,959.7139999999999,163.418,0.612194
118,2019-04-29,7.963333333333334,10.62,54.50333333333333,971.6333333333332,95.65,0.6347833333333334,31.02358055114746,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Monday,1,0,1,0,0,1,0,0,1,0,1,0,0,0,11.083333333333334,15.978666666666665,217.5213333333333,964.0753333333334,160.902,0.6130326666666667
119,2019-04-30,10.083333333333334,12.76,2.43,969.5766666666668,104.35,0.6318833333333334,22.652292251586918,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Tuesday,1,0,1,0,0,1,0,0,1,0,0,0,0,0,9.434000000000001,13.199333333333334,228.42199999999997,967.4946666666667,137.502,0.6208326666666666
120,2019-05-01,11.793333333333331,18.19333333333333,3.04,965.7933333333334,304.07,0.56531,15.19761848449707,0,0,1,0,0,0,1,1,0,0,1,1,1,2,Wednesday,1,0,1,0,0,1,0,0,1,0,0,0,0,0,8.487333333333334,11.278666666666666,228.89666666666668,969.618,114.86399999999999,0.6283786666666666
121,2019-05-02,12.156666666666666,18.273333333333333,193.8733333333333,962.23,190.15,0.6032833333333333,8.939008712768555,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Thursday,1,0,1,0,0,1,0,0,1,0,0,0,0,0,9.214666666666666,13.017333333333331,106.79133333333331,969.4346666666667,164.16199999999998,0.611946
122,2019-05-03,10.25,12.066666666666668,140.35,962.05,133.01,0.6223299999999999,4.165012359619141,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Friday,1,0,1,0,0,1,0,0,1,0,0,0,0,0,9.776666666666667,13.894666666666666,85.88466666666663,968.0266666666666,179.054,0.606982
123,2019-05-04,7.646666666666667,11.436666666666667,342.08666666666664,959.28,86.1,0.6379666666666667,1.157167911529541,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.449333333333334,14.382666666666669,78.8393333333333,966.2566666666668,165.446,0.611518
124,2019-05-05,4.966666666666667,8.08,180.73333333333332,966.1933333333332,125.26,0.6249133333333333,0.1628327667713165,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.386,14.546000000000001,136.35599999999997,963.7860000000001,163.536,0.6121546666666667
125,2019-05-06,6.766666666666667,9.703333333333331,1.5066666666666666,970.21,147.11,0.61763,1.360876202583313,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.362666666666666,13.61,172.01666666666665,963.1093333333334,167.718,0.6107606666666666
126,2019-05-07,9.843333333333334,15.323333333333332,0.0,967.05,293.27,0.56891,4.827233791351318,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.357333333333333,11.912,171.70999999999998,963.9926666666667,136.326,0.6212246666666668
127,2019-05-08,10.216666666666669,11.533333333333331,862.2133333333333,958.1166666666668,59.31,0.6468966666666667,10.508533477783203,0,0,1,0,0,0,0,0,0,0,0,0,0,8,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.894666666666666,11.322,132.9353333333333,964.9566666666666,156.95,0.61435
128,2019-05-09,11.47,15.706666666666669,83.10666666666667,956.15,235.13,0.58829,18.21012306213379,0,0,1,0,0,0,0,0,0,0,0,0,0,12,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888,11.215333333333334,277.308,964.1699999999998,142.20999999999998,0.6192633333333333
129,2019-05-10,12.536666666666669,15.586666666666666,276.80333333333334,962.5933333333332,163.68,0.6121066666666667,27.60037612915039,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.652666666666667,12.069333333333333,225.512,963.5440000000001,172.016,0.609328
130,2019-05-11,11.97,14.43,215.34333333333333,964.4466666666668,112.91,0.6290300000000001,38.22844314575195,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.166666666666668,13.570666666666668,244.72599999999997,962.824,179.7,0.6067666666666667
131,2019-05-12,10.243333333333334,13.156666666666666,4.516666666666667,977.6333333333332,232.64,0.58912,49.55051803588867,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.207333333333334,14.516,287.4933333333333,961.6713333333333,172.85999999999999,0.6090466666666667
132,2019-05-13,10.386666666666663,13.273333333333332,0.0,980.06,182.47,0.6058433333333334,60.96098709106445,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Monday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.287333333333335,14.082666666666665,288.39666666666665,963.7879999999999,160.73399999999998,0.6130886666666667
133,2019-05-14,10.406666666666666,13.873333333333337,0.0933333333333333,975.62,292.6,0.5691333333333334,71.828369140625,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.321333333333333,14.430666666666667,115.95399999999998,968.1766666666666,185.36599999999999,0.604878
134,2019-05-15,9.443333333333332,12.166666666666666,0.2233333333333333,970.4066666666668,177.66,0.6074466666666667,81.5379867553711,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.108666666666668,14.064000000000002,99.35133333333332,972.0706666666667,196.86,0.6010466666666667
135,2019-05-16,10.233333333333334,14.273333333333332,0.0,963.3433333333332,302.02,0.5659933333333333,89.5420150756836,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.489999999999998,13.38,44.03533333333331,973.6333333333334,199.656,0.6001146666666667
136,2019-05-17,13.263333333333334,20.606666666666666,68.81666666666666,956.6566666666668,269.98,0.5766733333333334,95.4118194580078,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.142666666666665,13.348666666666668,0.9666666666666439,973.4126666666667,237.47799999999998,0.5875073333333333
137,2019-05-18,14.436666666666667,18.67333333333333,113.75,955.7833333333332,189.94,0.6033533333333333,98.88145446777344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.746666666666666,14.838666666666665,13.826666666666643,969.2173333333333,244.946,0.585018
138,2019-05-19,14.43,18.136666666666667,224.8733333333333,955.3733333333332,162.61,0.6124633333333334,99.8690948486328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.556666666666667,15.918666666666667,36.57666666666664,964.3619999999999,246.44,0.58452
139,2019-05-20,12.373333333333331,12.98,955.57,957.5333333333332,19.42,0.6601933333333333,98.4684066772461,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.361333333333333,16.77133333333333,81.53266666666664,960.3126666666667,220.442,0.593186
140,2019-05-21,12.346666666666666,13.556666666666668,540.3233333333334,964.3166666666666,79.11,0.6402966666666666,94.91256713867188,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.947333333333333,16.933999999999997,272.602,957.7379999999999,188.794,0.6037353333333333
141,2019-05-22,15.416666666666666,19.383333333333333,116.83666666666666,968.8733333333332,286.54,0.5711533333333333,89.52308654785156,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,16.790666666666667,380.66666666666663,957.9326666666666,144.21200000000002,0.6185959999999999
142,2019-05-23,16.143333333333334,21.28,0.0,968.1333333333332,339.32,0.5535599999999999,82.65866088867188,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.800666666666666,16.546,390.27066666666667,960.3759999999999,147.524,0.617492
143,2019-05-24,17.650000000000002,23.02333333333333,0.0566666666666666,965.02,296.47,0.5678433333333334,74.67596435546875,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.142,17.067333333333334,367.52066666666667,962.8459999999999,177.4,0.6075333333333333
144,2019-05-25,15.716666666666669,18.976666666666667,167.25333333333333,966.27,156.56,0.61448,65.90729522705078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.786000000000001,18.044666666666668,322.55733333333336,964.7753333333333,204.17199999999997,0.5986093333333333
145,2019-05-26,16.919999999999998,20.956666666666667,0.0,966.4933333333332,232.15,0.5892833333333334,56.65475082397461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.454666666666668,19.244,164.89399999999998,966.5226666666665,231.6,0.5894666666666667
146,2019-05-27,17.826666666666668,21.36,0.0,961.3866666666668,231.74,0.5894199999999999,47.196922302246094,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.369333333333334,20.724,56.82933333333331,966.958,262.208,0.579264
147,2019-05-28,13.376666666666669,16.416666666666668,223.50666666666663,961.1433333333332,94.96,0.6350133333333333,37.80336380004883,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.851333333333336,21.119333333333334,33.461999999999975,965.4606666666666,251.248,0.5829173333333333
148,2019-05-29,11.75,14.816666666666668,243.36333333333332,970.38,148.07,0.61731,28.752246856689453,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.298000000000002,20.14666666666667,78.1633333333333,964.0626666666667,202.376,0.599208
